[Header]
GSGX Version	1.9.0
Report Date	7/2/2014 1:28:38 PM
Project	LUNG
Group Set	LUNG
Analysis	LUNG_nonorm_nobkgd
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	6285431096_A.AVG_Signal	6285431096_A.NARRAYS	6285431096_A.ARRAY_STDEV	6285431096_A.BEAD_STDERR	6285431096_A.Avg_NBEADS	6285431096_A.Detection Pval	6285431098_A.AVG_Signal	6285431098_A.NARRAYS	6285431098_A.ARRAY_STDEV	6285431098_A.BEAD_STDERR	6285431098_A.Avg_NBEADS	6285431098_A.Detection Pval	6285431098_B.AVG_Signal	6285431098_B.NARRAYS	6285431098_B.ARRAY_STDEV	6285431098_B.BEAD_STDERR	6285431098_B.Avg_NBEADS	6285431098_B.Detection Pval	6285431096_B.AVG_Signal	6285431096_B.NARRAYS	6285431096_B.ARRAY_STDEV	6285431096_B.BEAD_STDERR	6285431096_B.Avg_NBEADS	6285431096_B.Detection Pval	6285431098_C.AVG_Signal	6285431098_C.NARRAYS	6285431098_C.ARRAY_STDEV	6285431098_C.BEAD_STDERR	6285431098_C.Avg_NBEADS	6285431098_C.Detection Pval	6285431098_D.AVG_Signal	6285431098_D.NARRAYS	6285431098_D.ARRAY_STDEV	6285431098_D.BEAD_STDERR	6285431098_D.Avg_NBEADS	6285431098_D.Detection Pval	6285431096_C.AVG_Signal	6285431096_C.NARRAYS	6285431096_C.ARRAY_STDEV	6285431096_C.BEAD_STDERR	6285431096_C.Avg_NBEADS	6285431096_C.Detection Pval	6285431096_D.AVG_Signal	6285431096_D.NARRAYS	6285431096_D.ARRAY_STDEV	6285431096_D.BEAD_STDERR	6285431096_D.Avg_NBEADS	6285431096_D.Detection Pval	6285431096_E.AVG_Signal	6285431096_E.NARRAYS	6285431096_E.ARRAY_STDEV	6285431096_E.BEAD_STDERR	6285431096_E.Avg_NBEADS	6285431096_E.Detection Pval	6285431096_F.AVG_Signal	6285431096_F.NARRAYS	6285431096_F.ARRAY_STDEV	6285431096_F.BEAD_STDERR	6285431096_F.Avg_NBEADS	6285431096_F.Detection Pval	6285431098_E.AVG_Signal	6285431098_E.NARRAYS	6285431098_E.ARRAY_STDEV	6285431098_E.BEAD_STDERR	6285431098_E.Avg_NBEADS	6285431098_E.Detection Pval	6285431098_F.AVG_Signal	6285431098_F.NARRAYS	6285431098_F.ARRAY_STDEV	6285431098_F.BEAD_STDERR	6285431098_F.Avg_NBEADS	6285431098_F.Detection Pval	
LOW_STRINGENCY_HYB	630360	140.4	1	NaN	3.256	157	0.23184	132.3	1	NaN	2.314	147	0.09402	124.0	1	NaN	2.548	139	0.23504	133.5	1	NaN	3.585	156	0.22222	121.1	1	NaN	2.302	158	0.10363	121.4	1	NaN	2.270	168	0.40491	133.4	1	NaN	3.064	172	0.11966	130.7	1	NaN	3.237	153	0.13034	131.6	1	NaN	3.079	171	0.09402	134.4	1	NaN	3.601	162	0.06838	112.6	1	NaN	2.540	165	0.21795	120.8	1	NaN	2.496	159	0.03526	
LOW_STRINGENCY_HYB	1400044	3660.8	1	NaN	163.826	89	0.00000	5242.8	1	NaN	168.718	72	0.00000	5094.8	1	NaN	133.644	84	0.00000	3122.2	1	NaN	137.751	95	0.00000	4749.9	1	NaN	159.009	84	0.00000	5166.3	1	NaN	158.033	94	0.00000	3212.5	1	NaN	113.471	93	0.00000	2971.6	1	NaN	121.781	82	0.00000	3237.5	1	NaN	126.725	102	0.00000	3279.2	1	NaN	121.018	80	0.00000	4353.5	1	NaN	165.052	68	0.00000	4699.0	1	NaN	140.442	87	0.00000	
LOW_STRINGENCY_HYB	1980167	891.3	1	NaN	44.817	133	0.00000	2115.6	1	NaN	92.997	149	0.00000	1990.8	1	NaN	93.417	131	0.00000	692.5	1	NaN	36.608	120	0.00000	1744.1	1	NaN	72.209	124	0.00000	2011.2	1	NaN	88.053	140	0.00000	629.7	1	NaN	25.990	128	0.00000	683.7	1	NaN	33.402	126	0.00000	566.6	1	NaN	28.792	111	0.00000	830.5	1	NaN	45.464	118	0.00000	1608.2	1	NaN	78.167	134	0.00000	2093.9	1	NaN	102.051	136	0.00000	
LOW_STRINGENCY_HYB	2600040	2960.1	1	NaN	162.211	68	0.00000	4206.9	1	NaN	140.556	76	0.00000	3816.2	1	NaN	146.032	54	0.00000	2526.7	1	NaN	114.417	83	0.00000	3880.0	1	NaN	162.591	61	0.00000	4491.7	1	NaN	178.437	69	0.00000	2366.7	1	NaN	100.155	69	0.00000	2133.1	1	NaN	113.065	61	0.00000	2207.4	1	NaN	130.375	68	0.00000	2403.5	1	NaN	118.650	73	0.00000	3272.3	1	NaN	137.731	74	0.00000	3578.0	1	NaN	142.549	69	0.00000	
LOW_STRINGENCY_HYB	3800196	13740.6	1	NaN	864.531	91	0.00000	22465.7	1	NaN	930.864	121	0.00000	21280.6	1	NaN	914.396	109	0.00000	10601.8	1	NaN	581.507	98	0.00000	19281.8	1	NaN	707.706	122	0.00000	20982.6	1	NaN	918.175	112	0.00000	10001.8	1	NaN	578.422	89	0.00000	9594.1	1	NaN	496.163	102	0.00000	10444.6	1	NaN	588.142	105	0.00000	10250.8	1	NaN	510.279	114	0.00000	18060.7	1	NaN	863.736	109	0.00000	18546.6	1	NaN	762.256	103	0.00000	
LOW_STRINGENCY_HYB	3990373	655.6	1	NaN	27.188	179	0.00000	1723.9	1	NaN	79.077	138	0.00000	1358.3	1	NaN	57.209	143	0.00000	546.5	1	NaN	25.277	153	0.00000	1317.2	1	NaN	59.757	148	0.00000	1368.4	1	NaN	61.032	163	0.00000	481.6	1	NaN	22.089	125	0.00000	525.8	1	NaN	23.138	157	0.00000	587.0	1	NaN	26.439	169	0.00000	650.4	1	NaN	29.359	187	0.00000	1399.9	1	NaN	59.892	153	0.00000	1364.2	1	NaN	58.671	154	0.00000	
LOW_STRINGENCY_HYB	4900050	175.5	1	NaN	6.630	102	0.00427	245.2	1	NaN	9.680	97	0.00000	246.2	1	NaN	10.683	73	0.00000	154.3	1	NaN	6.459	77	0.02030	222.9	1	NaN	8.777	90	0.00000	221.4	1	NaN	9.518	80	0.00107	135.9	1	NaN	4.314	94	0.08868	141.7	1	NaN	5.287	72	0.02137	143.0	1	NaN	5.787	74	0.01496	157.6	1	NaN	5.365	85	0.00214	193.2	1	NaN	9.122	82	0.00000	195.5	1	NaN	8.210	71	0.00000	
LOW_STRINGENCY_HYB	6450180	9793.9	1	NaN	535.643	90	0.00000	17729.3	1	NaN	751.693	110	0.00000	20535.7	1	NaN	722.583	142	0.00000	11097.4	1	NaN	524.340	138	0.00000	17798.3	1	NaN	639.534	139	0.00000	18263.2	1	NaN	727.591	128	0.00000	10044.0	1	NaN	568.226	99	0.00000	10624.7	1	NaN	561.438	106	0.00000	11618.2	1	NaN	680.582	108	0.00000	9560.2	1	NaN	471.692	106	0.00000	17965.1	1	NaN	811.308	109	0.00000	17140.4	1	NaN	750.591	113	0.00000	
NEGATIVE	10343	121.0	1	NaN	5.963	42	0.86752	116.4	1	NaN	4.581	41	0.75321	125.3	1	NaN	3.830	54	0.18376	123.8	1	NaN	4.569	56	0.58333	112.2	1	NaN	3.278	41	0.49466	116.2	1	NaN	4.364	42	0.70299	125.7	1	NaN	5.125	62	0.33440	114.1	1	NaN	3.488	61	0.71795	114.9	1	NaN	4.593	42	0.63248	105.7	1	NaN	4.459	46	0.88675	108.5	1	NaN	3.973	45	0.40064	110.2	1	NaN	3.675	43	0.30983	
NEGATIVE	10356	145.9	1	NaN	5.686	52	0.10791	117.4	1	NaN	3.756	34	0.70406	115.9	1	NaN	4.787	30	0.68162	124.2	1	NaN	7.324	32	0.56303	106.7	1	NaN	3.393	27	0.81838	115.7	1	NaN	3.713	40	0.71902	115.7	1	NaN	5.610	27	0.73291	118.6	1	NaN	4.157	34	0.55235	122.7	1	NaN	5.838	41	0.30556	107.4	1	NaN	4.652	38	0.85684	108.0	1	NaN	3.420	45	0.44124	109.9	1	NaN	4.356	28	0.32906	
NEGATIVE	10692	131.9	1	NaN	5.985	47	0.53632	127.3	1	NaN	3.935	32	0.19979	125.4	1	NaN	3.411	34	0.17842	133.4	1	NaN	8.465	37	0.23184	117.3	1	NaN	3.579	34	0.22009	110.4	1	NaN	3.430	39	0.91987	115.8	1	NaN	6.324	43	0.72970	129.1	1	NaN	6.039	41	0.16560	140.2	1	NaN	7.130	42	0.02030	116.6	1	NaN	5.786	34	0.57051	108.8	1	NaN	4.157	38	0.38034	104.5	1	NaN	3.893	32	0.69765	
NEGATIVE	10747	139.2	1	NaN	6.589	32	0.26068	135.1	1	NaN	5.000	30	0.05876	126.3	1	NaN	4.752	37	0.15171	118.2	1	NaN	5.711	32	0.77457	105.5	1	NaN	2.831	32	0.87607	125.7	1	NaN	5.700	33	0.21474	114.7	1	NaN	2.240	28	0.76389	109.5	1	NaN	4.559	23	0.85791	119.2	1	NaN	6.014	33	0.45085	110.7	1	NaN	5.523	40	0.77350	101.3	1	NaN	3.450	41	0.82265	98.4	1	NaN	3.101	26	0.94979	
NEGATIVE	20022	134.2	1	NaN	8.490	41	0.44124	127.1	1	NaN	6.296	36	0.20620	120.8	1	NaN	3.631	42	0.38782	129.9	1	NaN	7.205	38	0.33761	110.5	1	NaN	4.915	28	0.60897	124.2	1	NaN	5.490	24	0.27030	132.1	1	NaN	7.318	30	0.15064	122.4	1	NaN	6.794	33	0.38782	126.8	1	NaN	5.103	45	0.18483	120.9	1	NaN	5.676	45	0.39850	106.4	1	NaN	4.252	30	0.54380	114.1	1	NaN	4.742	34	0.14850	
NEGATIVE	20091	127.0	1	NaN	6.950	38	0.70192	115.6	1	NaN	5.028	29	0.79915	111.7	1	NaN	3.597	33	0.86432	117.0	1	NaN	5.929	37	0.81303	108.5	1	NaN	4.241	38	0.72970	118.2	1	NaN	5.451	33	0.57372	116.1	1	NaN	3.817	40	0.71261	99.0	1	NaN	4.547	44	0.99038	120.3	1	NaN	5.343	47	0.39957	106.0	1	NaN	3.228	36	0.88248	103.4	1	NaN	4.546	31	0.71795	106.0	1	NaN	4.343	39	0.59081	
NEGATIVE	20445	133.8	1	NaN	7.366	35	0.46154	131.1	1	NaN	5.785	30	0.10684	122.8	1	NaN	5.055	40	0.28632	120.1	1	NaN	5.704	31	0.71368	106.0	1	NaN	2.880	42	0.85577	114.9	1	NaN	4.576	34	0.75962	137.1	1	NaN	7.131	34	0.07265	133.0	1	NaN	6.095	45	0.09188	121.7	1	NaN	4.274	37	0.34188	134.2	1	NaN	7.574	33	0.07479	112.6	1	NaN	5.762	33	0.21902	109.5	1	NaN	3.945	33	0.34295	
NEGATIVE	50332	147.7	1	NaN	8.208	19	0.08761	113.9	1	NaN	2.376	28	0.86538	114.7	1	NaN	3.801	37	0.74359	125.1	1	NaN	4.534	35	0.52457	116.8	1	NaN	4.156	35	0.24893	131.6	1	NaN	4.479	31	0.10363	116.7	1	NaN	4.739	36	0.69444	114.1	1	NaN	3.951	42	0.71688	113.6	1	NaN	4.548	37	0.68483	107.7	1	NaN	4.621	40	0.85043	102.2	1	NaN	4.077	39	0.78953	97.6	1	NaN	3.083	41	0.96581	
NEGATIVE	50475	139.3	1	NaN	6.121	42	0.25427	128.0	1	NaN	3.512	35	0.17735	113.7	1	NaN	3.534	31	0.78632	128.6	1	NaN	6.835	33	0.38675	123.5	1	NaN	4.440	49	0.06090	121.2	1	NaN	3.812	37	0.41239	107.1	1	NaN	4.698	43	0.93590	121.8	1	NaN	6.230	38	0.40705	118.9	1	NaN	5.526	31	0.46795	114.4	1	NaN	5.709	44	0.64744	119.9	1	NaN	5.148	40	0.04380	107.1	1	NaN	4.148	23	0.50321	
NEGATIVE	50647	120.5	1	NaN	5.729	29	0.88355	119.0	1	NaN	3.899	41	0.60577	101.1	1	NaN	2.770	30	0.99679	95.1	1	NaN	4.910	22	1.00000	105.5	1	NaN	4.044	32	0.87500	121.9	1	NaN	4.495	34	0.37500	90.5	1	NaN	3.043	35	1.00000	92.8	1	NaN	3.509	28	1.00000	89.4	1	NaN	3.125	41	0.99893	89.2	1	NaN	4.699	41	0.99893	116.1	1	NaN	4.902	41	0.10897	106.8	1	NaN	3.869	42	0.52671	
NEGATIVE	60095	134.2	1	NaN	5.592	45	0.44017	121.1	1	NaN	3.625	33	0.50427	115.1	1	NaN	3.891	31	0.72436	127.8	1	NaN	7.497	44	0.41560	106.3	1	NaN	4.265	34	0.83761	120.0	1	NaN	3.696	41	0.49466	117.6	1	NaN	6.270	32	0.66453	122.8	1	NaN	6.994	38	0.37179	124.2	1	NaN	5.366	61	0.25321	119.6	1	NaN	5.028	47	0.45833	105.1	1	NaN	4.156	35	0.62714	109.3	1	NaN	4.358	55	0.35150	
NEGATIVE	60201	109.5	1	NaN	4.293	49	0.98932	118.2	1	NaN	2.776	51	0.65812	115.6	1	NaN	2.408	62	0.69979	98.0	1	NaN	4.300	53	0.99786	107.4	1	NaN	3.756	46	0.79915	119.3	1	NaN	4.325	48	0.51709	96.7	1	NaN	2.751	71	0.99573	99.6	1	NaN	3.785	56	0.98718	90.8	1	NaN	3.735	37	0.99573	101.8	1	NaN	3.015	41	0.94872	103.0	1	NaN	2.886	52	0.73611	102.4	1	NaN	2.816	49	0.81303	
NEGATIVE	60241	145.6	1	NaN	10.240	25	0.11538	113.9	1	NaN	3.129	38	0.86325	116.0	1	NaN	3.745	40	0.67628	124.3	1	NaN	6.711	38	0.55983	121.7	1	NaN	4.865	29	0.09188	120.3	1	NaN	5.011	38	0.46581	112.7	1	NaN	4.468	52	0.82265	118.4	1	NaN	4.999	35	0.56303	103.3	1	NaN	3.906	39	0.94444	121.0	1	NaN	5.503	33	0.39209	106.3	1	NaN	3.747	41	0.54915	110.2	1	NaN	3.168	35	0.30662	
NEGATIVE	60243	142.2	1	NaN	5.491	63	0.18483	122.0	1	NaN	4.385	46	0.44658	122.4	1	NaN	3.187	45	0.30662	142.2	1	NaN	6.703	58	0.06410	107.0	1	NaN	3.047	45	0.80662	107.2	1	NaN	3.202	48	0.97222	138.6	1	NaN	7.730	54	0.06090	124.5	1	NaN	4.533	65	0.30235	125.1	1	NaN	5.901	45	0.22970	131.5	1	NaN	5.645	53	0.10470	103.7	1	NaN	3.520	36	0.70192	103.8	1	NaN	3.163	44	0.73397	
NEGATIVE	60246	137.3	1	NaN	6.406	42	0.33120	124.1	1	NaN	4.666	33	0.33440	111.0	1	NaN	4.248	29	0.89850	127.1	1	NaN	7.098	25	0.45192	112.4	1	NaN	3.676	29	0.48184	125.0	1	NaN	5.103	37	0.23077	120.6	1	NaN	5.291	35	0.54487	127.7	1	NaN	4.964	44	0.20299	122.7	1	NaN	5.430	46	0.30235	124.0	1	NaN	6.090	32	0.28526	106.8	1	NaN	4.323	48	0.52137	108.4	1	NaN	4.328	33	0.41132	
NEGATIVE	60554	135.1	1	NaN	7.925	37	0.40812	116.9	1	NaN	4.468	46	0.72543	108.4	1	NaN	3.358	34	0.95406	137.8	1	NaN	10.530	32	0.11645	103.8	1	NaN	4.028	23	0.92094	110.0	1	NaN	4.355	34	0.93162	131.9	1	NaN	6.642	36	0.15812	128.7	1	NaN	6.062	41	0.17628	114.5	1	NaN	8.410	22	0.64637	114.2	1	NaN	3.782	39	0.65278	98.4	1	NaN	3.397	40	0.91560	99.2	1	NaN	3.015	34	0.93483	
NEGATIVE	70484	152.0	1	NaN	7.461	45	0.04915	124.1	1	NaN	4.191	44	0.33333	138.5	1	NaN	5.284	37	0.02244	133.7	1	NaN	6.140	45	0.21261	117.3	1	NaN	3.474	45	0.21688	124.2	1	NaN	4.389	47	0.27137	122.6	1	NaN	5.139	43	0.45727	124.9	1	NaN	6.406	39	0.29167	134.0	1	NaN	6.030	52	0.06517	121.9	1	NaN	7.088	30	0.35684	107.8	1	NaN	4.056	41	0.45513	107.1	1	NaN	3.947	39	0.50427	
NEGATIVE	70520	127.0	1	NaN	7.883	34	0.70727	122.0	1	NaN	4.406	30	0.44765	122.5	1	NaN	5.082	31	0.30235	122.8	1	NaN	5.724	34	0.62179	106.6	1	NaN	3.363	31	0.82692	115.5	1	NaN	4.145	25	0.73291	105.7	1	NaN	5.467	28	0.95192	113.5	1	NaN	4.832	33	0.74466	115.3	1	NaN	4.747	43	0.61432	128.0	1	NaN	7.086	26	0.16774	98.2	1	NaN	5.487	28	0.92201	100.5	1	NaN	4.381	32	0.89103	
NEGATIVE	70551	121.8	1	NaN	5.403	40	0.85577	125.4	1	NaN	5.935	39	0.27030	119.2	1	NaN	3.567	42	0.49359	118.7	1	NaN	6.496	28	0.76175	106.9	1	NaN	3.094	33	0.81303	112.2	1	NaN	3.952	55	0.87500	116.9	1	NaN	5.010	43	0.68803	118.6	1	NaN	6.428	38	0.55449	115.1	1	NaN	5.478	38	0.62073	125.2	1	NaN	4.724	46	0.24038	100.7	1	NaN	3.426	31	0.84081	109.5	1	NaN	4.108	40	0.33974	
NEGATIVE	110221	133.2	1	NaN	6.467	55	0.48291	120.3	1	NaN	4.470	41	0.54594	108.0	1	NaN	2.812	60	0.96154	136.8	1	NaN	5.310	59	0.13782	101.9	1	NaN	2.697	49	0.96047	110.3	1	NaN	2.291	55	0.92521	135.4	1	NaN	5.505	53	0.09402	127.2	1	NaN	5.670	59	0.21902	135.8	1	NaN	8.010	34	0.04487	134.2	1	NaN	6.005	53	0.07372	100.4	1	NaN	2.266	61	0.85684	107.0	1	NaN	3.369	59	0.51603	
NEGATIVE	110246	147.3	1	NaN	9.384	33	0.09188	124.2	1	NaN	5.073	25	0.33120	125.1	1	NaN	4.501	45	0.19017	123.2	1	NaN	6.750	35	0.60363	118.1	1	NaN	4.901	32	0.18803	112.4	1	NaN	3.583	37	0.87073	124.8	1	NaN	5.551	40	0.36325	127.7	1	NaN	6.451	39	0.19979	128.7	1	NaN	4.711	34	0.14530	113.7	1	NaN	4.009	45	0.67308	111.5	1	NaN	5.713	23	0.25000	106.7	1	NaN	2.825	47	0.53846	
NEGATIVE	110291	109.0	1	NaN	5.783	39	0.99038	116.0	1	NaN	6.218	24	0.77030	112.1	1	NaN	3.054	36	0.85363	115.5	1	NaN	5.412	34	0.85043	97.4	1	NaN	3.832	26	0.99038	119.6	1	NaN	3.914	42	0.50534	115.5	1	NaN	6.143	34	0.74359	114.1	1	NaN	6.003	36	0.71902	113.7	1	NaN	5.344	31	0.68162	111.9	1	NaN	4.755	43	0.73718	103.9	1	NaN	5.288	31	0.69551	100.7	1	NaN	2.586	45	0.88568	
NEGATIVE	110307	122.1	1	NaN	5.716	34	0.85256	117.0	1	NaN	2.913	29	0.72222	108.3	1	NaN	4.222	39	0.95513	136.7	1	NaN	8.425	32	0.14209	109.7	1	NaN	3.206	32	0.66239	109.9	1	NaN	3.593	42	0.93590	118.9	1	NaN	6.221	32	0.62607	127.5	1	NaN	4.834	47	0.20833	129.2	1	NaN	6.438	36	0.13034	123.9	1	NaN	7.512	33	0.28739	104.7	1	NaN	4.743	33	0.64637	105.3	1	NaN	3.582	46	0.64744	
NEGATIVE	110669	133.2	1	NaN	6.715	47	0.48184	112.4	1	NaN	3.496	42	0.90171	123.6	1	NaN	4.237	33	0.24786	119.0	1	NaN	5.204	37	0.75427	113.1	1	NaN	3.272	32	0.44979	109.1	1	NaN	2.652	47	0.94658	121.4	1	NaN	5.237	44	0.50427	124.3	1	NaN	4.966	41	0.31410	118.6	1	NaN	5.998	39	0.48611	118.5	1	NaN	4.547	53	0.50641	108.2	1	NaN	3.917	36	0.42308	110.7	1	NaN	4.820	38	0.28312	
NEGATIVE	130113	133.6	1	NaN	7.628	37	0.46795	117.1	1	NaN	3.413	55	0.72115	116.3	1	NaN	4.058	41	0.65705	115.4	1	NaN	5.139	47	0.85256	115.0	1	NaN	2.866	44	0.34081	116.2	1	NaN	3.563	52	0.69872	111.9	1	NaN	6.259	45	0.83974	120.7	1	NaN	6.414	30	0.46154	101.8	1	NaN	4.414	51	0.95833	112.7	1	NaN	4.027	50	0.70620	106.8	1	NaN	3.630	46	0.52457	104.2	1	NaN	3.190	42	0.71261	
NEGATIVE	130315	129.0	1	NaN	5.477	54	0.63462	120.4	1	NaN	3.590	55	0.53526	114.7	1	NaN	3.010	55	0.74145	115.0	1	NaN	4.698	55	0.86111	114.1	1	NaN	3.047	53	0.38462	110.5	1	NaN	2.836	59	0.91774	106.6	1	NaN	3.641	65	0.94017	112.1	1	NaN	3.839	69	0.79274	103.8	1	NaN	3.794	36	0.93697	112.9	1	NaN	4.836	51	0.69979	101.6	1	NaN	3.893	34	0.80876	106.6	1	NaN	3.026	53	0.54808	
NEGATIVE	130678	143.8	1	NaN	6.493	37	0.15171	127.5	1	NaN	3.283	42	0.19338	127.9	1	NaN	3.826	50	0.12073	128.9	1	NaN	5.710	42	0.37500	116.3	1	NaN	3.353	41	0.26923	122.4	1	NaN	3.515	50	0.35256	122.0	1	NaN	4.545	44	0.47543	143.4	1	NaN	6.609	37	0.01282	119.6	1	NaN	4.493	45	0.43056	135.0	1	NaN	7.339	32	0.05983	111.3	1	NaN	3.359	52	0.25748	113.0	1	NaN	5.126	45	0.18269	
NEGATIVE	130685	129.6	1	NaN	4.984	42	0.60791	125.3	1	NaN	3.997	42	0.27564	114.6	1	NaN	3.821	45	0.74893	122.9	1	NaN	5.849	40	0.61538	116.6	1	NaN	3.010	42	0.25748	124.2	1	NaN	4.744	39	0.27350	116.0	1	NaN	4.637	44	0.71795	115.4	1	NaN	4.206	50	0.68483	116.4	1	NaN	4.985	34	0.57051	110.0	1	NaN	4.203	47	0.79167	97.0	1	NaN	2.691	43	0.94551	106.1	1	NaN	3.857	43	0.58120	
NEGATIVE	150202	135.6	1	NaN	7.009	43	0.38782	115.6	1	NaN	3.152	39	0.79808	114.7	1	NaN	3.694	35	0.74466	129.7	1	NaN	5.434	49	0.35043	110.1	1	NaN	3.211	28	0.64103	117.7	1	NaN	3.512	24	0.60363	129.2	1	NaN	4.050	46	0.22756	127.8	1	NaN	7.992	28	0.19658	116.4	1	NaN	6.015	30	0.56944	120.1	1	NaN	6.404	39	0.43483	106.5	1	NaN	4.769	39	0.54060	105.3	1	NaN	3.363	42	0.65064	
NEGATIVE	150369	183.6	1	NaN	10.734	42	0.00107	156.3	1	NaN	6.699	35	0.00534	139.2	1	NaN	5.385	31	0.01923	192.8	1	NaN	7.477	57	0.00214	157.7	1	NaN	5.002	40	0.00214	170.1	1	NaN	6.060	57	0.00214	182.8	1	NaN	9.895	40	0.00107	158.7	1	NaN	8.404	40	0.00214	161.4	1	NaN	8.291	42	0.00107	179.2	1	NaN	8.568	44	0.00214	137.5	1	NaN	7.588	41	0.00321	134.1	1	NaN	6.042	37	0.00321	
NEGATIVE	150440	120.7	1	NaN	4.695	38	0.87393	114.4	1	NaN	3.572	25	0.84615	129.9	1	NaN	6.926	30	0.07906	103.9	1	NaN	5.182	37	0.98932	108.3	1	NaN	4.583	37	0.75000	119.0	1	NaN	3.551	47	0.52885	102.7	1	NaN	4.619	37	0.97650	99.6	1	NaN	5.241	45	0.98611	102.0	1	NaN	5.007	33	0.95620	95.0	1	NaN	5.655	26	0.99145	107.9	1	NaN	3.661	48	0.44765	113.8	1	NaN	4.323	37	0.15705	
NEGATIVE	150497	136.2	1	NaN	6.095	39	0.37179	123.6	1	NaN	3.860	53	0.35897	119.5	1	NaN	3.849	34	0.46902	132.4	1	NaN	6.531	44	0.26603	123.9	1	NaN	5.321	29	0.05662	121.8	1	NaN	3.139	52	0.38568	133.3	1	NaN	4.999	38	0.12179	116.3	1	NaN	4.859	41	0.64850	127.5	1	NaN	5.763	50	0.16987	128.3	1	NaN	6.635	36	0.15705	111.8	1	NaN	3.746	48	0.23825	115.6	1	NaN	4.840	34	0.10363	
NEGATIVE	150747	119.7	1	NaN	5.580	37	0.89530	125.6	1	NaN	4.532	35	0.26068	115.0	1	NaN	4.754	34	0.72543	128.5	1	NaN	5.451	40	0.39209	106.9	1	NaN	4.264	35	0.80876	111.7	1	NaN	4.956	31	0.89530	119.4	1	NaN	5.198	40	0.60363	112.5	1	NaN	5.183	32	0.77991	110.8	1	NaN	3.819	39	0.79167	108.7	1	NaN	4.112	42	0.83227	109.6	1	NaN	4.350	35	0.34402	101.6	1	NaN	3.145	39	0.84081	
NEGATIVE	160181	140.0	1	NaN	5.033	69	0.24252	121.2	1	NaN	3.332	53	0.49466	121.6	1	NaN	3.588	44	0.35043	135.0	1	NaN	5.885	40	0.17628	122.2	1	NaN	3.802	47	0.08440	124.3	1	NaN	4.364	45	0.26603	128.7	1	NaN	5.403	48	0.24786	138.1	1	NaN	7.350	44	0.03953	132.6	1	NaN	5.225	34	0.07692	125.6	1	NaN	4.956	52	0.22863	116.2	1	NaN	5.096	46	0.10684	109.3	1	NaN	3.329	40	0.35363	
NEGATIVE	160279	126.0	1	NaN	6.061	36	0.73825	120.5	1	NaN	4.782	35	0.52564	111.4	1	NaN	4.136	39	0.87607	116.7	1	NaN	5.573	34	0.82051	118.3	1	NaN	4.970	36	0.17949	137.9	1	NaN	5.999	37	0.05021	110.3	1	NaN	4.587	37	0.87393	116.6	1	NaN	4.234	43	0.63355	110.8	1	NaN	3.948	34	0.79487	112.9	1	NaN	4.628	51	0.70085	104.2	1	NaN	4.331	43	0.66774	102.0	1	NaN	3.432	52	0.82585	
NEGATIVE	160358	138.3	1	NaN	6.464	44	0.29701	126.5	1	NaN	4.372	36	0.22650	120.8	1	NaN	4.186	41	0.38996	111.9	1	NaN	6.728	30	0.93056	116.8	1	NaN	5.322	29	0.25000	114.6	1	NaN	3.319	43	0.77244	125.2	1	NaN	5.682	45	0.35256	115.1	1	NaN	4.651	40	0.69017	109.4	1	NaN	5.526	35	0.83868	118.1	1	NaN	5.392	29	0.52030	104.1	1	NaN	3.827	52	0.67842	112.3	1	NaN	3.035	56	0.21581	
NEGATIVE	160673	124.4	1	NaN	5.364	54	0.79380	117.9	1	NaN	2.925	48	0.67415	121.5	1	NaN	3.396	57	0.35470	132.6	1	NaN	7.398	40	0.25534	111.1	1	NaN	3.654	51	0.56517	120.1	1	NaN	4.278	56	0.48825	120.1	1	NaN	3.760	59	0.56624	129.8	1	NaN	5.273	56	0.14850	124.4	1	NaN	5.114	55	0.24893	124.0	1	NaN	5.737	48	0.28632	97.6	1	NaN	2.759	57	0.93697	101.5	1	NaN	3.474	48	0.84402	
NEGATIVE	160754	134.7	1	NaN	7.190	28	0.42308	119.6	1	NaN	4.149	37	0.57585	113.5	1	NaN	4.842	35	0.80449	127.6	1	NaN	5.875	48	0.42735	112.3	1	NaN	3.375	43	0.48932	117.1	1	NaN	3.472	42	0.64423	124.4	1	NaN	7.214	38	0.37927	118.9	1	NaN	4.725	50	0.53846	131.6	1	NaN	7.788	37	0.09402	121.6	1	NaN	7.288	28	0.37073	105.9	1	NaN	4.812	41	0.57692	97.5	1	NaN	2.860	39	0.96688	
NEGATIVE	240053	128.1	1	NaN	6.469	38	0.67094	109.2	1	NaN	3.593	36	0.95727	120.4	1	NaN	4.101	31	0.41346	113.3	1	NaN	4.525	47	0.90278	100.8	1	NaN	2.953	32	0.97009	115.0	1	NaN	2.477	45	0.75427	112.4	1	NaN	5.411	39	0.83227	110.9	1	NaN	5.546	34	0.82585	113.5	1	NaN	4.402	40	0.68910	109.0	1	NaN	4.548	47	0.82265	99.1	1	NaN	3.216	42	0.90278	105.7	1	NaN	4.081	39	0.62286	
